genome_ID	output_type
MGYG-HGUT-04256	secondary
MGYG-HGUT-04257	secondary
MGYG-HGUT-04258	primary
MGYG-HGUT-04259	primary
MGYG-HGUT-04260	secondary
MGYG-HGUT-04261	absent
MGYG-HGUT-04262	primary
MGYG-HGUT-04263	primary
MGYG-HGUT-04264	absent
MGYG-HGUT-04265	secondary
MGYG-HGUT-04266	secondary
MGYG-HGUT-04267	primary
MGYG-HGUT-04268	absent
MGYG-HGUT-04269	primary
MGYG-HGUT-04270	primary
MGYG-HGUT-04271	secondary
MGYG-HGUT-04272	primary
MGYG-HGUT-04273	primary
MGYG-HGUT-04274	secondary
MGYG-HGUT-04275	secondary
MGYG-HGUT-04276	primary
MGYG-HGUT-04277	primary
MGYG-HGUT-04278	secondary
MGYG-HGUT-04279	secondary
MGYG-HGUT-04280	secondary
MGYG-HGUT-04281	primary
MGYG-HGUT-04282	secondary
MGYG-HGUT-04283	secondary
MGYG-HGUT-04284	primary
MGYG-HGUT-04285	primary
MGYG-HGUT-04286	secondary
MGYG-HGUT-04287	secondary
MGYG-HGUT-04288	primary
MGYG-HGUT-04289	primary
MGYG-HGUT-04290	primary
MGYG-HGUT-04291	primary
MGYG-HGUT-04292	secondary
MGYG-HGUT-04293	absent
MGYG-HGUT-04294	primary
MGYG-HGUT-04295	primary
MGYG-HGUT-04296	primary
MGYG-HGUT-04297	primary
MGYG-HGUT-04298	secondary
MGYG-HGUT-04299	absent
MGYG-HGUT-04300	absent
MGYG-HGUT-04301	secondary
MGYG-HGUT-04302	primary
MGYG-HGUT-04303	secondary
MGYG-HGUT-04304	secondary
MGYG-HGUT-04305	primary
MGYG-HGUT-04306	absent
MGYG-HGUT-04307	primary
MGYG-HGUT-04308	secondary
MGYG-HGUT-04309	primary
MGYG-HGUT-04310	secondary
MGYG-HGUT-04311	absent
MGYG-HGUT-04312	absent
MGYG-HGUT-04313	secondary
MGYG-HGUT-04314	secondary
MGYG-HGUT-04315	secondary
MGYG-HGUT-04316	secondary
MGYG-HGUT-04317	secondary
MGYG-HGUT-04318	primary
MGYG-HGUT-04319	absent
MGYG-HGUT-04320	primary
MGYG-HGUT-04321	secondary
MGYG-HGUT-04322	secondary
MGYG-HGUT-04323	secondary
MGYG-HGUT-04324	secondary
MGYG-HGUT-04325	primary
MGYG-HGUT-04326	primary
MGYG-HGUT-04327	primary
MGYG-HGUT-04328	primary
MGYG-HGUT-04329	secondary
MGYG-HGUT-04330	primary
MGYG-HGUT-04331	primary
MGYG-HGUT-04332	primary
MGYG-HGUT-04333	absent
MGYG-HGUT-04334	secondary
MGYG-HGUT-04335	primary
MGYG-HGUT-04336	primary
MGYG-HGUT-04337	primary
MGYG-HGUT-04338	absent
MGYG-HGUT-04339	secondary
MGYG-HGUT-04340	primary
MGYG-HGUT-04341	primary
MGYG-HGUT-04342	absent
MGYG-HGUT-04343	absent
MGYG-HGUT-04344	primary
MGYG-HGUT-04345	secondary
MGYG-HGUT-04346	primary
MGYG-HGUT-04347	secondary
MGYG-HGUT-04348	primary
MGYG-HGUT-04349	primary
MGYG-HGUT-04350	absent
MGYG-HGUT-04351	primary
MGYG-HGUT-04352	absent
MGYG-HGUT-04353	absent
MGYG-HGUT-04354	primary
MGYG-HGUT-04355	absent
MGYG-HGUT-04356	primary
MGYG-HGUT-04357	absent
MGYG-HGUT-04358	primary
MGYG-HGUT-04359	secondary
MGYG-HGUT-04360	secondary
MGYG-HGUT-04361	absent
MGYG-HGUT-04362	secondary
MGYG-HGUT-04363	primary
MGYG-HGUT-04364	primary
MGYG-HGUT-04365	secondary
MGYG-HGUT-04366	primary
MGYG-HGUT-04367	primary
MGYG-HGUT-04368	primary
MGYG-HGUT-04369	primary
MGYG-HGUT-04370	secondary
MGYG-HGUT-04371	primary
MGYG-HGUT-04372	secondary
MGYG-HGUT-04373	primary
MGYG-HGUT-04374	primary
MGYG-HGUT-04375	primary
MGYG-HGUT-04376	primary
MGYG-HGUT-04377	absent
MGYG-HGUT-04378	primary
MGYG-HGUT-04379	absent
MGYG-HGUT-04380	secondary
MGYG-HGUT-04381	secondary
MGYG-HGUT-04382	secondary
MGYG-HGUT-04383	primary
MGYG-HGUT-04384	absent
MGYG-HGUT-04385	secondary
MGYG-HGUT-04386	primary
MGYG-HGUT-04387	primary
MGYG-HGUT-04388	primary
MGYG-HGUT-04389	absent
MGYG-HGUT-04390	primary
MGYG-HGUT-04391	absent
MGYG-HGUT-04392	secondary
MGYG-HGUT-04393	absent
MGYG-HGUT-04394	absent
MGYG-HGUT-04395	absent
MGYG-HGUT-04396	primary
MGYG-HGUT-04397	primary
MGYG-HGUT-04398	secondary
MGYG-HGUT-04399	primary
MGYG-HGUT-04400	secondary
MGYG-HGUT-04401	absent
MGYG-HGUT-04402	primary
MGYG-HGUT-04403	secondary
MGYG-HGUT-04404	secondary
MGYG-HGUT-04405	absent
MGYG-HGUT-04406	absent
MGYG-HGUT-04407	primary
MGYG-HGUT-04408	primary
MGYG-HGUT-04409	absent
MGYG-HGUT-04410	secondary
MGYG-HGUT-04411	absent
MGYG-HGUT-04412	primary
MGYG-HGUT-04413	absent
MGYG-HGUT-04414	secondary
MGYG-HGUT-04415	primary
MGYG-HGUT-04416	secondary
MGYG-HGUT-04417	absent
MGYG-HGUT-04418	absent
MGYG-HGUT-04419	primary
MGYG-HGUT-04420	secondary
MGYG-HGUT-04421	primary
MGYG-HGUT-04422	primary
MGYG-HGUT-04423	secondary
MGYG-HGUT-04424	primary
MGYG-HGUT-04425	secondary
MGYG-HGUT-04426	absent
MGYG-HGUT-04427	absent
MGYG-HGUT-04428	secondary
MGYG-HGUT-04429	secondary
MGYG-HGUT-04430	primary
MGYG-HGUT-04431	primary
MGYG-HGUT-04432	secondary
MGYG-HGUT-04433	secondary
MGYG-HGUT-04434	primary
MGYG-HGUT-04435	secondary
MGYG-HGUT-04436	secondary
MGYG-HGUT-04437	absent
MGYG-HGUT-04438	primary
MGYG-HGUT-04439	secondary
MGYG-HGUT-04440	secondary
MGYG-HGUT-04441	secondary
MGYG-HGUT-04442	secondary
MGYG-HGUT-04443	secondary
MGYG-HGUT-04444	secondary
MGYG-HGUT-04445	secondary
MGYG-HGUT-04446	absent
MGYG-HGUT-04447	absent
MGYG-HGUT-04448	primary
MGYG-HGUT-04449	absent
MGYG-HGUT-04450	primary
MGYG-HGUT-04451	secondary
MGYG-HGUT-04452	absent
MGYG-HGUT-04453	absent
MGYG-HGUT-04454	primary
MGYG-HGUT-04455	absent
MGYG-HGUT-04456	primary
MGYG-HGUT-04457	primary
MGYG-HGUT-04458	absent
MGYG-HGUT-04459	secondary
MGYG-HGUT-04460	absent
MGYG-HGUT-04461	secondary
MGYG-HGUT-04462	primary
MGYG-HGUT-04463	primary
MGYG-HGUT-04464	primary
MGYG-HGUT-04465	primary
MGYG-HGUT-04466	primary
MGYG-HGUT-04467	primary
MGYG-HGUT-04468	secondary
MGYG-HGUT-04469	secondary
MGYG-HGUT-04470	secondary
MGYG-HGUT-04471	secondary
MGYG-HGUT-04472	secondary
MGYG-HGUT-04473	secondary
MGYG-HGUT-04474	primary
MGYG-HGUT-04475	primary
MGYG-HGUT-04476	secondary
MGYG-HGUT-04477	absent
MGYG-HGUT-04478	secondary
MGYG-HGUT-04479	primary
MGYG-HGUT-04480	primary
MGYG-HGUT-04481	secondary
MGYG-HGUT-04482	primary
MGYG-HGUT-04483	secondary
MGYG-HGUT-04484	secondary
MGYG-HGUT-04485	secondary
MGYG-HGUT-04486	primary
MGYG-HGUT-04487	primary
MGYG-HGUT-04488	secondary
MGYG-HGUT-04489	primary
MGYG-HGUT-04490	secondary
MGYG-HGUT-04491	primary
MGYG-HGUT-04492	primary
MGYG-HGUT-04493	secondary
MGYG-HGUT-04494	absent
MGYG-HGUT-04495	primary
MGYG-HGUT-04496	absent
MGYG-HGUT-04497	absent
MGYG-HGUT-04498	secondary
MGYG-HGUT-04499	secondary
MGYG-HGUT-04500	absent
MGYG-HGUT-04501	secondary
MGYG-HGUT-04502	absent
MGYG-HGUT-04503	secondary
MGYG-HGUT-04504	primary
MGYG-HGUT-04505	primary
MGYG-HGUT-04506	primary
MGYG-HGUT-04507	absent
MGYG-HGUT-04508	absent
MGYG-HGUT-04509	absent
MGYG-HGUT-04510	primary
MGYG-HGUT-04511	primary
MGYG-HGUT-04512	absent
MGYG-HGUT-04513	absent
MGYG-HGUT-04514	primary
MGYG-HGUT-04515	absent
MGYG-HGUT-04516	secondary
MGYG-HGUT-04517	secondary
MGYG-HGUT-04518	secondary
MGYG-HGUT-04519	secondary
MGYG-HGUT-04520	secondary
MGYG-HGUT-04521	secondary
MGYG-HGUT-04522	primary
MGYG-HGUT-04523	primary
MGYG-HGUT-04524	primary
MGYG-HGUT-04525	primary
MGYG-HGUT-04526	primary
MGYG-HGUT-04527	absent
MGYG-HGUT-04528	primary
MGYG-HGUT-04529	secondary
MGYG-HGUT-04530	absent
MGYG-HGUT-04531	secondary
MGYG-HGUT-04532	secondary
MGYG-HGUT-04533	secondary
MGYG-HGUT-04534	absent
MGYG-HGUT-04535	primary
MGYG-HGUT-04536	primary
MGYG-HGUT-04537	absent
MGYG-HGUT-04538	absent
MGYG-HGUT-04539	absent
MGYG-HGUT-04540	absent
MGYG-HGUT-04541	secondary
MGYG-HGUT-04542	primary
MGYG-HGUT-04543	secondary
MGYG-HGUT-04544	primary
MGYG-HGUT-04545	secondary
MGYG-HGUT-04546	absent
MGYG-HGUT-04547	secondary
MGYG-HGUT-04548	secondary
MGYG-HGUT-04549	absent
MGYG-HGUT-04550	primary
MGYG-HGUT-04551	primary
MGYG-HGUT-04552	secondary
MGYG-HGUT-04553	primary
MGYG-HGUT-04554	secondary
MGYG-HGUT-04555	secondary
MGYG-HGUT-04556	secondary
MGYG-HGUT-04557	secondary
MGYG-HGUT-04558	secondary
MGYG-HGUT-04559	primary
MGYG-HGUT-04560	secondary
MGYG-HGUT-04561	primary
MGYG-HGUT-04562	absent
MGYG-HGUT-04563	secondary
MGYG-HGUT-04564	primary
MGYG-HGUT-04565	secondary
MGYG-HGUT-04566	absent
MGYG-HGUT-04567	primary
MGYG-HGUT-04568	absent
MGYG-HGUT-04569	primary
MGYG-HGUT-04570	secondary
MGYG-HGUT-04571	secondary
MGYG-HGUT-04572	primary
MGYG-HGUT-04573	primary
MGYG-HGUT-04574	secondary
MGYG-HGUT-04575	primary
MGYG-HGUT-04576	absent
MGYG-HGUT-04577	primary
MGYG-HGUT-04578	secondary
MGYG-HGUT-04579	primary
MGYG-HGUT-04580	secondary
MGYG-HGUT-04581	primary
MGYG-HGUT-04582	primary
MGYG-HGUT-04583	primary
MGYG-HGUT-04584	secondary
MGYG-HGUT-04585	secondary
MGYG-HGUT-04586	secondary
MGYG-HGUT-04587	primary
MGYG-HGUT-04588	primary
MGYG-HGUT-04589	secondary
MGYG-HGUT-04590	secondary
MGYG-HGUT-04591	secondary
MGYG-HGUT-04592	primary
MGYG-HGUT-04593	secondary
MGYG-HGUT-04594	absent
MGYG-HGUT-04595	absent
MGYG-HGUT-04596	primary
MGYG-HGUT-04597	secondary
MGYG-HGUT-04598	secondary
MGYG-HGUT-04599	primary
MGYG-HGUT-04600	primary
MGYG-HGUT-04601	absent
MGYG-HGUT-04602	primary
MGYG-HGUT-04603	secondary
MGYG-HGUT-04604	primary
MGYG-HGUT-04605	secondary
MGYG-HGUT-04606	absent
MGYG-HGUT-04607	primary
MGYG-HGUT-04608	primary
MGYG-HGUT-04609	secondary
MGYG-HGUT-04610	primary
MGYG-HGUT-04611	primary
MGYG-HGUT-04612	secondary
MGYG-HGUT-04613	secondary
MGYG-HGUT-04614	secondary
MGYG-HGUT-04615	absent
MGYG-HGUT-04616	primary
MGYG-HGUT-04617	primary
MGYG-HGUT-04618	secondary
MGYG-HGUT-04619	primary
MGYG-HGUT-04620	absent
MGYG-HGUT-04621	primary
MGYG-HGUT-04622	secondary
MGYG-HGUT-04623	primary
MGYG-HGUT-04624	secondary
MGYG-HGUT-04625	primary
MGYG-HGUT-04626	primary
MGYG-HGUT-04627	primary
MGYG-HGUT-04628	primary
MGYG-HGUT-04629	primary
MGYG-HGUT-04630	primary
MGYG-HGUT-04631	secondary
MGYG-HGUT-04632	primary
MGYG-HGUT-04633	primary
MGYG-HGUT-04634	secondary
MGYG-HGUT-04635	secondary
MGYG-HGUT-04636	primary
MGYG-HGUT-04637	secondary
MGYG-HGUT-04638	secondary
MGYG-HGUT-04639	secondary
MGYG-HGUT-04640	primary
MGYG-HGUT-04641	primary
MGYG-HGUT-04642	primary
MGYG-HGUT-04643	secondary
MGYG-HGUT-04644	primary
