genome_ID	gene_name
MGYG-HGUT-03204	malY
MGYG-HGUT-03205	cysK
MGYG-HGUT-03206	absent
MGYG-HGUT-03207	mccA
MGYG-HGUT-03208	dcyD,cysM,mgl,malY,iscS,aspC,mccB,cysK
MGYG-HGUT-03209	cysK,yhaM
MGYG-HGUT-03210	cysK
MGYG-HGUT-03211	absent
MGYG-HGUT-03212	cysK
MGYG-HGUT-03213	cysK
MGYG-HGUT-03214	malY,cysK,mccB
MGYG-HGUT-03215	cysK,mccB
MGYG-HGUT-03216	cysK
MGYG-HGUT-03217	cysK
MGYG-HGUT-03218	absent
MGYG-HGUT-03219	cysK
MGYG-HGUT-03220	cysK
MGYG-HGUT-03221	cysK
MGYG-HGUT-03222	absent
MGYG-HGUT-03223	malY,yhaM
MGYG-HGUT-03224	malY,cysK,yhaM
MGYG-HGUT-03225	yhaM
MGYG-HGUT-03226	cysK
MGYG-HGUT-03227	cysK
MGYG-HGUT-03228	cysK
MGYG-HGUT-03229	yhaM
MGYG-HGUT-03230	absent
MGYG-HGUT-03231	cysK,yhaM
MGYG-HGUT-03232	malY,cysK,yhaM
MGYG-HGUT-03233	malY,cysK,yhaM
MGYG-HGUT-03234	yhaM
MGYG-HGUT-03235	absent
MGYG-HGUT-03236	cysK
MGYG-HGUT-03237	cysK
MGYG-HGUT-03238	cysK,yhaM
MGYG-HGUT-03239	malY,cysK,mccB
MGYG-HGUT-03240	malY
MGYG-HGUT-03241	cysK
MGYG-HGUT-03242	yhaM
MGYG-HGUT-03243	cysK
MGYG-HGUT-03244	absent
MGYG-HGUT-03245	cysK,yhaM
MGYG-HGUT-03246	cysK
MGYG-HGUT-03247	cysK
MGYG-HGUT-03248	cysK
MGYG-HGUT-03249	cysK
MGYG-HGUT-03250	absent
MGYG-HGUT-03251	absent
MGYG-HGUT-03252	malY,cysK,yhaM
MGYG-HGUT-03253	cysK
MGYG-HGUT-03254	absent
MGYG-HGUT-03255	malY,cysK
MGYG-HGUT-03256	absent
MGYG-HGUT-03257	cysK
MGYG-HGUT-03258	cysK
MGYG-HGUT-03259	malY,cysK,yhaM
MGYG-HGUT-03260	absent
MGYG-HGUT-03261	absent
MGYG-HGUT-03262	malY,yhaM
MGYG-HGUT-03263	cysK,yhaM
MGYG-HGUT-03264	absent
MGYG-HGUT-03265	yhaM
MGYG-HGUT-03266	yhaM
MGYG-HGUT-03267	aspC
MGYG-HGUT-03268	malY,cysK,yhaM
MGYG-HGUT-03269	cysK,yhaM
MGYG-HGUT-03270	cysK
MGYG-HGUT-03271	absent
MGYG-HGUT-03272	cysK,yhaM
MGYG-HGUT-03273	cysK
MGYG-HGUT-03274	yhaM
MGYG-HGUT-03275	cysK,yhaM
MGYG-HGUT-03276	cysK,yhaM
MGYG-HGUT-03277	malY
MGYG-HGUT-03278	cysK
MGYG-HGUT-03279	malY,yhaM
MGYG-HGUT-03280	absent
MGYG-HGUT-03281	absent
MGYG-HGUT-03282	malY
MGYG-HGUT-03283	absent
MGYG-HGUT-03284	absent
MGYG-HGUT-03285	cysK
MGYG-HGUT-03286	malY,yhaM
MGYG-HGUT-03287	malY,cysK,yhaM
MGYG-HGUT-03288	yhaM,cysK,aspC,iscS
MGYG-HGUT-03289	absent
MGYG-HGUT-03290	absent
MGYG-HGUT-03291	cysK
MGYG-HGUT-03292	malY,cysK
MGYG-HGUT-03293	malY,cysK,yhaM
MGYG-HGUT-03294	malY,cysK,yhaM,mccB
MGYG-HGUT-03295	cysK
MGYG-HGUT-03296	absent
MGYG-HGUT-03297	yhaM
MGYG-HGUT-03298	cysK
MGYG-HGUT-03299	absent
MGYG-HGUT-03300	mgl,yhaM
MGYG-HGUT-03301	malY,cysK
MGYG-HGUT-03302	malY
MGYG-HGUT-03303	malY,cysK,mccB
MGYG-HGUT-03304	cysK
MGYG-HGUT-03305	malY
MGYG-HGUT-03306	cysK
MGYG-HGUT-03307	absent
MGYG-HGUT-03308	malY
MGYG-HGUT-03309	cysK,yhaM
MGYG-HGUT-03310	cysK
MGYG-HGUT-03311	cysK
MGYG-HGUT-03312	malY,cysK,yhaM
MGYG-HGUT-03313	cysK
MGYG-HGUT-03314	cysK
MGYG-HGUT-03315	absent
MGYG-HGUT-03316	malY
MGYG-HGUT-03317	mccB
MGYG-HGUT-03318	aspC,iscS,mccB,cysK,metC
MGYG-HGUT-03319	absent
MGYG-HGUT-03320	malY,cysK,yhaM
MGYG-HGUT-03321	absent
MGYG-HGUT-03322	absent
MGYG-HGUT-03323	yhaM
MGYG-HGUT-03324	cysK,yhaM
MGYG-HGUT-03325	mccB
MGYG-HGUT-03326	malY
MGYG-HGUT-03327	cysK,yhaM
MGYG-HGUT-03328	yhaM
MGYG-HGUT-03329	malY,cysK,mccB
MGYG-HGUT-03330	malY,cysK,mccB
MGYG-HGUT-03331	yhaO,cysK,mgl,yhaM
MGYG-HGUT-03332	malY,cysK,yhaM
MGYG-HGUT-03333	malY,yhaM
MGYG-HGUT-03334	cysK
MGYG-HGUT-03335	cysK
MGYG-HGUT-03336	cysK
MGYG-HGUT-03337	cysK
MGYG-HGUT-03338	yhaM
MGYG-HGUT-03339	yhaM
MGYG-HGUT-03340	cysK,yhaM
MGYG-HGUT-03341	yhaM
MGYG-HGUT-03342	cysK,yhaM
MGYG-HGUT-03343	malY,yhaM
MGYG-HGUT-03344	malY,mccB
MGYG-HGUT-03345	malY,cysK,yhaM,mccB
MGYG-HGUT-03346	malY,cysK,yhaM
MGYG-HGUT-03347	malY,yhaM
MGYG-HGUT-03348	malY,mccB
MGYG-HGUT-03349	malY,cysK,yhaM
MGYG-HGUT-03350	cysK
MGYG-HGUT-03351	malY,cysK,yhaM
MGYG-HGUT-03352	cysK,aspC,iscS
MGYG-HGUT-03353	malY,yhaM
MGYG-HGUT-03354	cysK,yhaM
MGYG-HGUT-03355	malY,cysK,yhaM
MGYG-HGUT-03356	absent
MGYG-HGUT-03357	malY,cysK
MGYG-HGUT-03358	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-03359	malY,cysK,mccB
MGYG-HGUT-03360	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-03361	cysK
MGYG-HGUT-03362	malY,cysK,yhaM,mccB
MGYG-HGUT-03363	malY,cysK,yhaM
MGYG-HGUT-03364	cysK,yhaM
MGYG-HGUT-03365	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-03366	malY,cysK,mccB
MGYG-HGUT-03367	malY,cysK,yhaM
MGYG-HGUT-03368	malY,cysK,yhaM
MGYG-HGUT-03369	cysK
MGYG-HGUT-03370	malY,cysK
MGYG-HGUT-03371	metC
MGYG-HGUT-03372	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-03373	malY
MGYG-HGUT-03374	malY,cysK,yhaM
MGYG-HGUT-03375	cysK,mccB
MGYG-HGUT-03376	mgl
MGYG-HGUT-03377	dcyD,cysM,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-03378	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03379	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03380	cysK,mccB
MGYG-HGUT-03381	malY,cysK,yhaM,mccB
MGYG-HGUT-03382	cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03383	malY,mccB
MGYG-HGUT-03384	absent
MGYG-HGUT-03385	absent
MGYG-HGUT-03386	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03387	dcyD,cysM,aspC,iscS,cysK
MGYG-HGUT-03388	cysK,aspC,iscS
MGYG-HGUT-03389	mccB
MGYG-HGUT-03390	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-03391	malY
MGYG-HGUT-03392	malY
MGYG-HGUT-03393	dcyD,cysM,malY,iscS,aspC,cysK,tnaA,metC,sseA
MGYG-HGUT-03394	iscS,aspC,mccB,cysK,tnaA,metC
MGYG-HGUT-03395	dcyD,cysM,yhaM,malY,iscS,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-03396	cysK,yhaM
MGYG-HGUT-03397	cysK,yhaM
MGYG-HGUT-03398	absent
MGYG-HGUT-03399	dcyD,cysM,mgl,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-03400	cysK,aspC,mccB
MGYG-HGUT-03401	cysK,mccA,mccB
MGYG-HGUT-03402	cysK,mccB
MGYG-HGUT-03403	cysK,aspC,mccB
MGYG-HGUT-03404	cysK,mccB
MGYG-HGUT-03405	mccB
MGYG-HGUT-03406	malY,cysK,mccB
MGYG-HGUT-03407	absent
MGYG-HGUT-03408	absent
MGYG-HGUT-03409	malY,cysK,yhaM
MGYG-HGUT-03410	cysK
MGYG-HGUT-03411	malY
MGYG-HGUT-03412	malY
MGYG-HGUT-03413	malY,cysK
MGYG-HGUT-03414	cysM
MGYG-HGUT-03415	absent
MGYG-HGUT-03416	malY,mgl
MGYG-HGUT-03417	malY,cysK,yhaM
MGYG-HGUT-03418	cysK,yhaM
MGYG-HGUT-03419	yhaM
MGYG-HGUT-03420	malY
MGYG-HGUT-03421	cysK
MGYG-HGUT-03422	cysK,mccB
MGYG-HGUT-03423	malY,cysK
MGYG-HGUT-03424	malY,cysK,yhaM
MGYG-HGUT-03425	malY,cysK,mccB
MGYG-HGUT-03426	absent
MGYG-HGUT-03427	malY,cysK
MGYG-HGUT-03428	absent
MGYG-HGUT-03429	malY
MGYG-HGUT-03430	cysK
MGYG-HGUT-03431	cysK
MGYG-HGUT-03432	cysK,yhaM
MGYG-HGUT-03433	yhaM
MGYG-HGUT-03434	cysK
MGYG-HGUT-03435	absent
MGYG-HGUT-03436	malY,cysK,aspC
MGYG-HGUT-03437	cysK
MGYG-HGUT-03438	absent
MGYG-HGUT-03439	cysK
MGYG-HGUT-03440	malY,cysK,aspC
MGYG-HGUT-03441	absent
MGYG-HGUT-03442	yhaM
MGYG-HGUT-03443	cysK
MGYG-HGUT-03444	absent
MGYG-HGUT-03445	malY
MGYG-HGUT-03446	yhaM
MGYG-HGUT-03447	malY,cysK
MGYG-HGUT-03448	absent
MGYG-HGUT-03449	cysK
MGYG-HGUT-03450	malY,cysK
MGYG-HGUT-03451	cysK,aspC,iscS
MGYG-HGUT-03452	malY,mccB
MGYG-HGUT-03453	absent
MGYG-HGUT-03454	malY,cysK,aspC,mccB
MGYG-HGUT-03455	cysK
MGYG-HGUT-03456	malY,cysK
MGYG-HGUT-03457	cysK,yhaM
MGYG-HGUT-03458	cysK
MGYG-HGUT-03459	absent
MGYG-HGUT-03460	malY,cysK,yhaM
MGYG-HGUT-03461	malY
MGYG-HGUT-03462	cysK,yhaM
MGYG-HGUT-03463	malY,aspC,mccB
MGYG-HGUT-03464	absent
MGYG-HGUT-03465	malY,cysK
MGYG-HGUT-03466	cysK
MGYG-HGUT-03467	absent
MGYG-HGUT-03468	absent
MGYG-HGUT-03469	yhaM
MGYG-HGUT-03470	yhaM
MGYG-HGUT-03471	cysK,mccB
MGYG-HGUT-03472	yhaM
MGYG-HGUT-03473	malY,cysK
MGYG-HGUT-03474	yhaM
MGYG-HGUT-03475	malY,cysK,mccB
MGYG-HGUT-03476	absent
MGYG-HGUT-03477	malY,cysK,yhaM,mccB
MGYG-HGUT-03478	cysK
MGYG-HGUT-03479	cysK
MGYG-HGUT-03480	malY,yhaM
MGYG-HGUT-03481	absent
MGYG-HGUT-03482	malY,cysK,mccB
MGYG-HGUT-03483	cysK
MGYG-HGUT-03484	cysK
MGYG-HGUT-03485	absent
MGYG-HGUT-03486	cysK
MGYG-HGUT-03487	cysK
MGYG-HGUT-03488	cysK
MGYG-HGUT-03489	malY,yhaM
MGYG-HGUT-03490	malY
MGYG-HGUT-03491	malY,cysK,aspC
MGYG-HGUT-03492	malY,yhaM
MGYG-HGUT-03493	yhaM
MGYG-HGUT-03494	absent
MGYG-HGUT-03495	cysK
MGYG-HGUT-03496	cysK
MGYG-HGUT-03497	malY,yhaM
MGYG-HGUT-03498	malY,cysK,yhaM
MGYG-HGUT-03499	absent
MGYG-HGUT-03500	cysK
MGYG-HGUT-03501	absent
MGYG-HGUT-03502	cysK,yhaM
MGYG-HGUT-03503	cysK
MGYG-HGUT-03504	malY
MGYG-HGUT-03505	cysK
MGYG-HGUT-03506	absent
MGYG-HGUT-03507	absent
MGYG-HGUT-03508	cysK
MGYG-HGUT-03509	absent
MGYG-HGUT-03510	cysK
MGYG-HGUT-03511	yhaM
MGYG-HGUT-03512	malY,cysK,yhaM
MGYG-HGUT-03513	malY,cysK,yhaM
MGYG-HGUT-03514	absent
MGYG-HGUT-03515	cysK
MGYG-HGUT-03516	cysK
MGYG-HGUT-03517	cysK
MGYG-HGUT-03518	absent
MGYG-HGUT-03519	absent
MGYG-HGUT-03520	malY,cysK,yhaM
MGYG-HGUT-03521	malY,cysK,yhaM
MGYG-HGUT-03522	absent
MGYG-HGUT-03523	absent
MGYG-HGUT-03524	cysK
MGYG-HGUT-03525	malY,yhaM
MGYG-HGUT-03526	malY,yhaM
MGYG-HGUT-03527	absent
MGYG-HGUT-03528	cysK
MGYG-HGUT-03529	absent
MGYG-HGUT-03530	malY
MGYG-HGUT-03531	cysK
MGYG-HGUT-03532	cysK
MGYG-HGUT-03533	malY,cysK,yhaM
MGYG-HGUT-03534	cysK
MGYG-HGUT-03535	malY,cysK,yhaM
MGYG-HGUT-03536	absent
MGYG-HGUT-03537	cysK
MGYG-HGUT-03538	cysK,yhaM
MGYG-HGUT-03539	malY
MGYG-HGUT-03540	malY,yhaM
MGYG-HGUT-03541	malY
MGYG-HGUT-03542	yhaM
MGYG-HGUT-03543	malY
MGYG-HGUT-03544	yhaM
MGYG-HGUT-03545	cysK
MGYG-HGUT-03546	absent
MGYG-HGUT-03547	cysK
MGYG-HGUT-03548	cysK,yhaM
MGYG-HGUT-03549	cysK
MGYG-HGUT-03550	cysK
MGYG-HGUT-03551	cysK
MGYG-HGUT-03552	malY,cysK
MGYG-HGUT-03553	malY
MGYG-HGUT-03554	malY,yhaM
MGYG-HGUT-03555	cysK
MGYG-HGUT-03556	malY,yhaM
MGYG-HGUT-03557	cysK
MGYG-HGUT-03558	cysK
MGYG-HGUT-03559	malY
MGYG-HGUT-03560	cysK
MGYG-HGUT-03561	malY,cysK
MGYG-HGUT-03562	absent
MGYG-HGUT-03563	malY
MGYG-HGUT-03564	absent
MGYG-HGUT-03565	yhaM
MGYG-HGUT-03566	malY,yhaM
MGYG-HGUT-03567	cysK,yhaM
MGYG-HGUT-03568	absent
MGYG-HGUT-03569	malY,cysK,mccB
MGYG-HGUT-03570	malY,cysK,mccB
MGYG-HGUT-03571	cysK,yhaM
MGYG-HGUT-03572	cysK,yhaM
MGYG-HGUT-03573	malY,yhaM
MGYG-HGUT-03574	malY,cysK,yhaM
MGYG-HGUT-03575	malY,mccB
MGYG-HGUT-03576	malY,cysK
MGYG-HGUT-03577	cysK,yhaM
MGYG-HGUT-03578	cysK
MGYG-HGUT-03579	absent
MGYG-HGUT-03580	absent
MGYG-HGUT-03581	cysK
MGYG-HGUT-03582	malY
MGYG-HGUT-03583	cysK,mccB
MGYG-HGUT-03584	cysK
MGYG-HGUT-03585	malY,yhaM
MGYG-HGUT-03586	absent
MGYG-HGUT-03587	cysK
MGYG-HGUT-03588	metC
MGYG-HGUT-03589	malY,cysK,yhaM
MGYG-HGUT-03590	malY,cysK,yhaM
MGYG-HGUT-03591	cysK
MGYG-HGUT-03592	cysK,mccB
MGYG-HGUT-03593	malY,cysK,yhaM,mccB
MGYG-HGUT-03594	malY,cysK
MGYG-HGUT-03595	absent
MGYG-HGUT-03596	absent
MGYG-HGUT-03597	yhaM
MGYG-HGUT-03598	malY,cysK,yhaM
MGYG-HGUT-03599	yhaM
MGYG-HGUT-03600	cysK
MGYG-HGUT-03601	cysK,yhaM
MGYG-HGUT-03602	absent
MGYG-HGUT-03603	malY,yhaM
MGYG-HGUT-03604	absent
MGYG-HGUT-03605	yhaM
MGYG-HGUT-03606	absent
MGYG-HGUT-03607	malY
MGYG-HGUT-03608	absent
MGYG-HGUT-03609	cysK
MGYG-HGUT-03610	malY
MGYG-HGUT-03611	yhaM
MGYG-HGUT-03612	malY,aspC
MGYG-HGUT-03613	cysK
MGYG-HGUT-03614	cysK
MGYG-HGUT-03615	malY,cysK,mccB
MGYG-HGUT-03616	cysK
MGYG-HGUT-03617	cysK
MGYG-HGUT-03618	malY
MGYG-HGUT-03619	cysK,mccB
MGYG-HGUT-03620	cysK
MGYG-HGUT-03621	malY,cysK,aspC,mccB
MGYG-HGUT-03622	malY,cysK
MGYG-HGUT-03623	absent
MGYG-HGUT-03624	cysK,yhaM,mccB
MGYG-HGUT-03625	cysK
MGYG-HGUT-03626	malY
MGYG-HGUT-03627	cysK
MGYG-HGUT-03628	cysK
MGYG-HGUT-03629	absent
MGYG-HGUT-03630	absent
MGYG-HGUT-03631	absent
MGYG-HGUT-03632	cysM,cysK,iscS
MGYG-HGUT-03633	absent
MGYG-HGUT-03634	yhaM
MGYG-HGUT-03635	absent
MGYG-HGUT-03636	cysK
MGYG-HGUT-03637	malY,cysK
MGYG-HGUT-03638	cysK,yhaM
MGYG-HGUT-03639	cysK
MGYG-HGUT-03640	malY,cysK,mccB
MGYG-HGUT-03641	cysK
MGYG-HGUT-03642	cysK
MGYG-HGUT-03643	absent
MGYG-HGUT-03644	malY,cysK,yhaM,mccB
MGYG-HGUT-03645	malY,yhaM
MGYG-HGUT-03646	cysK
MGYG-HGUT-03647	yhaM
MGYG-HGUT-03648	malY,cysK,mccB
MGYG-HGUT-03649	malY,yhaM
MGYG-HGUT-03650	cysK
MGYG-HGUT-03651	cysK
MGYG-HGUT-03652	absent
MGYG-HGUT-03653	malY,cysK,yhaM
MGYG-HGUT-03654	malY,yhaM
MGYG-HGUT-03655	malY,cysK,mccB
MGYG-HGUT-03656	malY,cysK,yhaM
MGYG-HGUT-03657	absent
MGYG-HGUT-03658	malY,cysK,yhaM
MGYG-HGUT-03659	absent
MGYG-HGUT-03660	absent
MGYG-HGUT-03661	malY,cysK
MGYG-HGUT-03662	malY,cysK,yhaM
MGYG-HGUT-03663	absent
MGYG-HGUT-03664	cysK
MGYG-HGUT-03665	absent
MGYG-HGUT-03666	absent
MGYG-HGUT-03667	absent
MGYG-HGUT-03668	cysK,mgl
MGYG-HGUT-03669	absent
MGYG-HGUT-03670	absent
MGYG-HGUT-03671	absent
MGYG-HGUT-03672	absent
MGYG-HGUT-03673	malY,cysK
MGYG-HGUT-03674	malY,cysK,yhaM
MGYG-HGUT-03675	cysK
MGYG-HGUT-03676	malY,cysK,mccB
MGYG-HGUT-03677	cysK
MGYG-HGUT-03678	malY,cysK,mccB
MGYG-HGUT-03679	malY,cysK,mccB
MGYG-HGUT-03680	malY,yhaM
MGYG-HGUT-03681	malY,cysK,yhaM
MGYG-HGUT-03682	cysK,yhaM
MGYG-HGUT-03683	malY,mccB
MGYG-HGUT-03684	malY,cysK,yhaM
MGYG-HGUT-03685	cysK,yhaM
MGYG-HGUT-03686	cysK,yhaM
MGYG-HGUT-03687	cysK,mccA,mccB
MGYG-HGUT-03688	cysK,yhaM
MGYG-HGUT-03689	malY,cysK,yhaM
MGYG-HGUT-03690	absent
MGYG-HGUT-03691	malY,yhaM
MGYG-HGUT-03692	cysK,yhaM
MGYG-HGUT-03693	malY,cysK,yhaM
MGYG-HGUT-03694	malY,cysK
MGYG-HGUT-03695	malY,cysK,yhaM
MGYG-HGUT-03696	cysK,yhaM
MGYG-HGUT-03697	malY,cysK,yhaM
MGYG-HGUT-03698	cysK,yhaM
MGYG-HGUT-03699	cysK,yhaM
MGYG-HGUT-03700	cysK,yhaM
MGYG-HGUT-03701	malY,cysK,yhaM
MGYG-HGUT-03702	malY,cysK,yhaM,mccB
MGYG-HGUT-03703	cysK,yhaM
MGYG-HGUT-03704	cysK,mgl,yhaM
MGYG-HGUT-03705	cysK,mgl
MGYG-HGUT-03706	cysK
MGYG-HGUT-03707	cysK,yhaM
MGYG-HGUT-03708	malY,cysK,mgl
MGYG-HGUT-03709	malY,cysK,mccA,mccB
MGYG-HGUT-03710	malY,mccA,mccB
MGYG-HGUT-03711	cysK,aspC,mccB
MGYG-HGUT-03712	dcyD,cysM,mgl,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-03713	malY,cysK,mccB
MGYG-HGUT-03714	cysK,mccA,mccB
MGYG-HGUT-03715	malY,cysK,yhaM,mccB
MGYG-HGUT-03716	absent
MGYG-HGUT-03717	malY
MGYG-HGUT-03718	cysK
MGYG-HGUT-03719	malY,mgl,yhaM
MGYG-HGUT-03720	malY
MGYG-HGUT-03721	cysK,yhaM
MGYG-HGUT-03722	malY,mgl,yhaM
MGYG-HGUT-03723	cysK
MGYG-HGUT-03724	cysK,yhaM
MGYG-HGUT-03725	cysK
MGYG-HGUT-03726	cysK
MGYG-HGUT-03727	malY,cysK
MGYG-HGUT-03728	malY,yhaM
MGYG-HGUT-03729	cysK
MGYG-HGUT-03730	cysK
MGYG-HGUT-03731	malY,cysK
MGYG-HGUT-03732	cysK,yhaM
MGYG-HGUT-03733	cysK,metC
MGYG-HGUT-03734	cysK,metC
MGYG-HGUT-03735	cysK,iscS
MGYG-HGUT-03736	cysM,metC,aspC,iscS
MGYG-HGUT-03737	cysK
MGYG-HGUT-03738	malY,yhaM
MGYG-HGUT-03739	malY,cysK
MGYG-HGUT-03740	malY,yhaM
MGYG-HGUT-03741	yhaM
MGYG-HGUT-03742	malY,cysK,yhaM
MGYG-HGUT-03743	cysK
MGYG-HGUT-03744	yhaM
MGYG-HGUT-03745	cysK
MGYG-HGUT-03746	malY
MGYG-HGUT-03747	yhaO,cysK,yhaM
MGYG-HGUT-03748	cysK
MGYG-HGUT-03749	absent
MGYG-HGUT-03750	yhaM
MGYG-HGUT-03751	malY,cysK,yhaM
MGYG-HGUT-03752	cysK
MGYG-HGUT-03753	cysK
MGYG-HGUT-03754	mgl,yhaM
MGYG-HGUT-03755	absent
MGYG-HGUT-03756	cysK
MGYG-HGUT-03757	malY,mgl,yhaM
MGYG-HGUT-03758	absent
MGYG-HGUT-03759	malY
MGYG-HGUT-03760	yhaM
MGYG-HGUT-03761	cysK,aspC,mccB
MGYG-HGUT-03762	cysK,mccB
MGYG-HGUT-03763	malY,yhaM
MGYG-HGUT-03764	cysK
MGYG-HGUT-03765	yhaM
MGYG-HGUT-03766	absent
MGYG-HGUT-03767	cysK
MGYG-HGUT-03768	cysK
MGYG-HGUT-03769	malY,cysK,yhaM,mccB
MGYG-HGUT-03770	cysK,yhaM
MGYG-HGUT-03771	malY,cysK,yhaM
MGYG-HGUT-03772	cysK
MGYG-HGUT-03773	malY,cysK,yhaM
MGYG-HGUT-03774	malY
MGYG-HGUT-03775	absent
MGYG-HGUT-03776	malY,yhaM
MGYG-HGUT-03777	cysK
MGYG-HGUT-03778	malY
MGYG-HGUT-03779	yhaM
MGYG-HGUT-03780	absent
MGYG-HGUT-03781	absent
MGYG-HGUT-03782	absent
MGYG-HGUT-03783	cysK
MGYG-HGUT-03784	malY,cysK,yhaM,mccB
MGYG-HGUT-03785	cysK,yhaM
MGYG-HGUT-03786	malY,cysK,yhaM
MGYG-HGUT-03787	yhaM
MGYG-HGUT-03788	malY,yhaM
MGYG-HGUT-03789	cysK,yhaM
MGYG-HGUT-03790	yhaM
MGYG-HGUT-03791	absent
MGYG-HGUT-03792	cysK
MGYG-HGUT-03793	mgl,yhaM
MGYG-HGUT-03794	malY,yhaM
MGYG-HGUT-03795	yhaO,mgl,yhaM
MGYG-HGUT-03796	mgl,yhaM
MGYG-HGUT-03797	malY,cysK
MGYG-HGUT-03798	cysK,yhaM
MGYG-HGUT-03799	malY,yhaM
MGYG-HGUT-03800	cysK
MGYG-HGUT-03801	malY,yhaM
MGYG-HGUT-03802	malY,cysK
MGYG-HGUT-03803	malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03804	absent
MGYG-HGUT-03805	cysK
MGYG-HGUT-03806	cysK,mccB
MGYG-HGUT-03807	cysK,yhaM
MGYG-HGUT-03808	cysK
MGYG-HGUT-03809	cysK
MGYG-HGUT-03810	cysK
MGYG-HGUT-03811	cysK
MGYG-HGUT-03812	malY,yhaM
MGYG-HGUT-03813	mgl,yhaM
MGYG-HGUT-03814	malY,mgl
MGYG-HGUT-03815	malY,cysK,mccB
MGYG-HGUT-03816	cysK,yhaM
MGYG-HGUT-03817	absent
MGYG-HGUT-03818	absent
MGYG-HGUT-03819	malY,cysK,yhaM
MGYG-HGUT-03820	cysK
MGYG-HGUT-03821	cysK,yhaM
MGYG-HGUT-03822	cysK,yhaM
MGYG-HGUT-03823	cysK,yhaM
MGYG-HGUT-03824	cysK,yhaM
MGYG-HGUT-03825	cysK
MGYG-HGUT-03826	cysK
MGYG-HGUT-03827	absent
MGYG-HGUT-03828	malY,cysK,mccB
MGYG-HGUT-03829	cysK
MGYG-HGUT-03830	yhaM
MGYG-HGUT-03831	malY,yhaM
MGYG-HGUT-03832	absent
MGYG-HGUT-03833	cysK,yhaM
MGYG-HGUT-03834	cysK,yhaM
MGYG-HGUT-03835	malY,cysK
MGYG-HGUT-03836	metC,aspC,yhaM
MGYG-HGUT-03837	mgl,yhaM
MGYG-HGUT-03838	malY,cysK
MGYG-HGUT-03839	cysK
MGYG-HGUT-03840	absent
MGYG-HGUT-03841	cysK
MGYG-HGUT-03842	cysK
MGYG-HGUT-03843	malY,cysK,yhaM
MGYG-HGUT-03844	malY,cysK
MGYG-HGUT-03845	absent
MGYG-HGUT-03846	cysK
MGYG-HGUT-03847	cysK,yhaM
MGYG-HGUT-03848	cysK,yhaM
MGYG-HGUT-03849	absent
MGYG-HGUT-03850	absent
MGYG-HGUT-03851	cysK,yhaM
MGYG-HGUT-03852	cysK,aspC,iscS
MGYG-HGUT-03853	absent
MGYG-HGUT-03854	malY,yhaM
MGYG-HGUT-03855	malY,cysK
MGYG-HGUT-03856	malY
MGYG-HGUT-03857	cysK
MGYG-HGUT-03858	cysK
MGYG-HGUT-03859	absent
MGYG-HGUT-03860	malY,cysK
MGYG-HGUT-03861	yhaM
MGYG-HGUT-03862	absent
MGYG-HGUT-03863	malY,cysK,yhaM
MGYG-HGUT-03864	yhaM
MGYG-HGUT-03865	cysK,yhaM
MGYG-HGUT-03866	malY,cysK
MGYG-HGUT-03867	malY,cysK,yhaM
MGYG-HGUT-03868	cysK,yhaM
MGYG-HGUT-03869	cysK,yhaM
MGYG-HGUT-03870	cysK,yhaM
MGYG-HGUT-03871	cysK
MGYG-HGUT-03872	cysK
MGYG-HGUT-03873	cysK,yhaM
MGYG-HGUT-03874	malY,cysK,yhaM
MGYG-HGUT-03875	malY,cysK,yhaM
MGYG-HGUT-03876	absent
MGYG-HGUT-03877	cysK
MGYG-HGUT-03878	malY,cysK,yhaM
MGYG-HGUT-03879	malY,aspC,iscS,cysK,metC
MGYG-HGUT-03880	malY,yhaM
MGYG-HGUT-03881	malY,cysK
MGYG-HGUT-03882	dcyD,cysM,malY,iscS,aspC,mccB,metC,sseA
MGYG-HGUT-03883	dcyD,cysM,mgl,malY,iscS,aspC,mccB,cysK,metC,sseA
MGYG-HGUT-03884	malY,cysK,yhaM
MGYG-HGUT-03885	cysK
MGYG-HGUT-03886	cysK
MGYG-HGUT-03887	absent
MGYG-HGUT-03888	cysK
MGYG-HGUT-03889	cysK
MGYG-HGUT-03890	cysK
MGYG-HGUT-03891	malY,cysK
